card_company,card_name,promotions,all_promotions,fee,perform,brand,rank,chart_in
KB국민카드,마이핏카드(적립형),간편결제 1.5%적립 && 편의점/택시 1천점적립 && 쇼핑/배달 5%적립,간편결제 1.5% 포인트리 적립 && 편의점/택시 1천점 포인트리 적립 && 쇼핑/배달 5% 포인트리 적립,국내전용 30000원  해외겸용 30000원,50,Mastercard,0.0,0.0
롯데카드,삼성페이 롯데카드,삼성페이 이용시 최대 1만 4천원할인 && 외식업종 최대 20%청구할인,국내 가맹점에서 삼성페이 롯데카드 결제 시 청구할인 && L.POINT 외식업종 제휴사 청구할인 && 쇼핑 && 영화/공연,국내전용 5000원,30,,0.0,0.0
삼성카드,신세계 아울렛 BENEFIT 삼성카드,아울렛 10%할인 && 할인점·슈퍼마켓·편의점 7%할인 && 배달앱 10%할인,"신세계사이먼 프리미엄 아울렛 10% 결제일할인 && 할인점·슈퍼마켓·편의점 7% 결제일할인 && 커피전문점·제과점 10% 결제일할인 && 배달앱 10% 결제일할인 && 전월 이용금액에 관계없이, 할인한도 없이 온라인 간편결제 1% 결제일할인 && 전월 이용금액에 관계없이 해외 1.5% 결제일할인 && 신세계백화점 제휴 서비스",국내전용 20000원  해외겸용 20000원,40,Mastercard,0.0,0.0
신한카드,신한카드 My TeenS,GS25 기프티콘 최대 6천원증정 && GS25 행사상품할인,GS25 행사상품 현장 즉시 할인 및 추가 증정 행사GS&POINT: GS리테일 이용 시 적립 && 모바일 기프티콘 발송 최대 6천원 && 3가지 카드 디자인 중 선택 가능,국내전용 1000원,0,,0.0,0.0
광주은행,여행스케치 아시아나클럽 플래티늄카드,"1,000원당 최대 3마일리지적립 && 공항라운지 연2회이용 && 환율(USD,JPY,EUR) 50%우대","아시아나 마일리지 1,000원당 최대 3마일리지 적립 서비스 && 마스터카드 플래티늄 서비스 (MasterCard Platinum Service) && 환율 50% 우대 && 해외ATM 인출수수료 면제",국내전용 45000원  해외겸용 48000원,0,Mastercard,0.0,0.0
NH농협카드,올바른TRAVEL카드(중국특화),중국 비자 수수료 50%할인 && 해외이용금액 7%할인 && 커피 10%할인,"중국 비자 수수료 50% 할인 && 인천공항 무료 교통 서비스 && 해외이용금액 7%할인 && 국내 쇼핑, 커피, 영화 등 생활할인 && 국제브랜드 프리미엄서비스",해외겸용 20000원,30,UnionPay,0.0,0.0
NH농협카드,올바른지구 카드,대중교통 7%청구할인 && 통신비 5%청구할인 && 스포츠 5%청구할인,[교통 서비스]버스/지하철/택시/철도 7% 청구할인 && [교통 서비스] 공유모빌리티 7% 청구할인 && [교통 서비스] 전기차 충전 7% 청구할인 && [생활 서비스] 이동통신요금 5% 청구할인 && [생활 서비스] 오픈마켓/배달앱 5% 청구할인 && [생활 서비스] 스포츠/H&B매장 5% 청구할인,국내전용 13000원  해외겸용 15000원,40,Mastercard,0.0,0.0
IBK기업은행,용인시민카드(신용),용인 주요 테마파크 최대60%할인 && 대형마트 5%할인 && 온라인쇼핑 20%할인,"[Life in Yong-In] 버스, 지하철(용인시 경전철 포함) 3% 할인 && [부가서비스] 전 주유소 리터당 60원 할인 && [부가서비스] 이마트, 홈플러스, 롯데마트, 농협하나로클럽 5% 할인[Life in Yong-In] 쿠팡, 티몬, 위메프 20% 할인 && [Life in Yong-In] CGV, 롯데시네마 4천원 할인 && [Life in Yong-In] 아웃백, 빕스, 블랙스미스, 토다이, TGIF, 애슐리 20% 할인[Life in Yong-In] 불고기브라더스 20% 현장할인 && [Life in Yong-In] 주요 커피전문점 20% 할인 && [Play in Yong-In] 용인시 주요 놀이공원 할인 (통합 월 1회, 연 8회) && 용인시 시민 복지 증진 및 자긍심 고취를 위해 공연/문화/생활시설 할인 제공",국내전용 5000원  해외겸용 7000원,30,VISA BC,0.0,0.0
신한카드,위버스 신한카드(BTS),위버스샵 4%적립 && 하이브인사이트 50%할인 && Gift서비스 연1회제공,"Weverse Shop 이용금액의 4% Weverse Shop 캐시 추가 적립 && 생활영역 이용금액의 10% Weverse Shop 캐시 적립 && HYBE INSIGHT 내 매장 결제 시 50% 할인,연 1회 Gift 서비스 && 카드 디자인 선택가능",국내전용 35000원  해외겸용 35000원,30,AMEX,75.0,1.0
IBK기업은행,참! 좋은 다이소카드(신용),다이소 30%할인 && 드럭스토어/헤어 10~20%할인 && 편의점/커피 10~20%할인,"다이소 결제금액의 30% 청구할인다이소 멤버십 포인트 자동적립 && 쿠팡, 티몬, 위메프 20% 할인 && 미용실, 이용원 20% 할인 && 주요 커피전문점 20% 할인 && 편의점, 드럭스토어 10% 할인 && CGV, 롯데시네마 4,000원 할인 && 전 주유소 리터당 40원 할인 && 이마트, 홈플러스, 롯데마트, 농협하나로클럽 5% 할인 && 주요 놀이공원 할인",해외겸용 10000원,30,VISA UnionPay,0.0,0.0
NH농협카드,#ing(샵핑)카드,주요쇼핑업종 5%할인 && 온라인쇼핑 5%할인 && 모든해외업종 5%할인,"전국 주요 쇼핑업종, 모든 해외가맹점 청구할인 5% 할인(월5천원~2만5천원) && 전국 주요 놀이공원 할인",국내전용 8000원  해외겸용 10000원,30,Mastercard,0.0,0.0
NH농협카드,#ing+(샵핑플러스)카드,주요쇼핑업종 7%할인 && 온라인쇼핑 7%할인 && 모든해외업종 7%할인,"전국 주요 쇼핑업종, 모든 해외가맹점 청구할인 7% 할인(월5천원~5만원) && 스타벅스(사이렌오더 포함), 카페베네, 커피빈, 탐앤탐스 4천원 할인 && 전국 주요 놀이공원 할인",국내전용 23000원  해외겸용 25000원,30,Mastercard,0.0,0.0
KB국민카드,AK KB국민카드,"AK플라자 최대 10%할인 && 제주항공 10%할인 && 영화 3,500원할인","AK PLAZA 청구할인 최대 10%AK 멤버스 서비스 && [생활영역 청구 할인] 학원, 패밀리레스토랑,커피,미용실 5% 할인 && [생활영역 청구 할인] 해피포인트 10% 할인 && [생활영역 청구 할인] 제주항공 10% 할인 && 인터파크 영화예매 1매당 3,500원 청구 할인 && 놀이공원 최대 50% 할인",해외겸용 12000원,30,Mastercard JCB,0.0,0.0
신한카드,GS칼텍스 신한카드 Shine,"GS칼텍스 60~100원/L할인 && 버스/지하철/택시 3~7%할인 && 맥스무비 등 1,500원할인","GS칼텍스 주유 시 리터당 60~100원 할인 && 버스, 지하철, 택시 3~7% 할인 && 맥스무비, 인터파크, YES24 예매 시 할인 && 주요 놀이공원 할인 서비스",해외겸용 7000원,20,VISA Mastercard,0.0,0.0
하나카드,K리그 축덕 하나멤버스 1Q Play1 카드,"통신/대중교통 7~10%적립 && 온라인/편의점 7~10%적립 && 영화 1만원 이상 5,000원할인","통합적립한도 안에서 하나머니 적립(월 최대 3만 하나머니) && CGV, 메가박스, 롯데시네마 영화표 1만원 이상 결제하면 5천원 청구할인 (월 1회)",국내전용 10000원  해외겸용 12000원,30,Mastercard,0.0,0.0
신한카드,L.PAY 신한카드,국내/해외이용금액 0.1%적립 && 교통/롯데더드림영역 1%적립 && 롯데더드림영역 최대6%추가적립,"[기본적립] 국내/해외 이용금액 0.1% 포인트 적립 && [특별적립] 후불교통(버스/지하철) 및 택시, 롯데 더드림영역 이용금액 1% 포인트 적립 && [추가적립] 특별적립 대상 롯데 더드림영역에서 L.PAY 결제시 최대 6% 추가 포인트 적립",국내전용 17000원  해외겸용 20000원,0,VISA,0.0,0.0
롯데카드,LOCA for 롯데마트,"롯데마트 월 최대 30,000원할인 && MAXX 월 최대 30,000원할인","롯데마트, MAXX 월 최대 30,000원 결제일 할인",국내전용 20000원  해외겸용 20000원,0,Mastercard,0.0,0.0
NH농협카드,NC다이노스카드,"NC다이노스 2.000원입장료할인 && 온라인쇼핑 10%할인 && CGV,롯데시네마 30%할인","NC다이노스 홈구장 입장료 현장 할인 && 온라인쇼핑 월 5천원~1만원 청구할인 && CGV, 롯데시네마, 메가박스 월 5천원~2만원 청구할인 && 스타벅스(사이렌오더 포함), 카페베네, 커피빈, 탐앤탐스 월 5천원~2만원 청구할인 && 전국 주요 놀이공원 할인 && 휴대폰 국제전화 서비스",국내전용 8000원  해외겸용 10000원,30,VISA,0.0,0.0
삼성카드,NS홈쇼핑 삼성카드,NS홈쇼핑 10%할인 && 주유/편의점/생활잡화 5%할인 && 생활요금자동납부 1천원할인,"NS홈쇼핑 10% 결제일할인 && 주유·커피전문점·제과점·편의점·생활잡화 5% 결제일할인 && 생활요금 정기결제 10,000원 이상 결제건별 1,000원 결제일할인",국내전용 10000원  해외겸용 10000원,40,Mastercard,0.0,0.0
IBK기업은행,olleh Super DC IBK카드,"KT 통신요금 15,000~7,000원할인 && 모든 주유소/충전소 60원/L할인 && 패밀리레스토랑 10%할인","KT통신요금 최대 15,000원 할인 && 전 주유소/충전소 리터당 60원 청구할인(부가서비스) && 주요 패밀리레스토랑 10% 청구할인(부가서비스) && 영화 1,500원 청구할인(부가서비스) && 주요 놀이공원 할인(부가서비스)",해외겸용 10000원,30,Mastercard UnionPay,0.0,0.0
우리카드,PAYCO 36 우리카드,PAYCO 포인트 최대 1%적립 && 24/36개월 장기할부서비스 && 커피전문점·편의점 5%청구할인,PAYCO 포인트 적립 서비스 && PAYCO 36 우리카드 장기할부 서비스 제공 && 커피전문점 5% 청구할인 && 편의점 5% 청구할인,국내전용 15000원  해외겸용 15000원,40,VISA,0.0,0.0
현대카드,SSG.COM카드,SSG.COM 2~4%적립 && 생활편의영역 3~5%적립 && 그 외 가맹점 0.5%적립,SSG.COM에서 결제 시 2~4% 신세계포인트 적립 && 생활편의영역에서 결제 시 3~5% 신세계포인트 적립,국내전용 20000원  해외겸용 20000원,30,VISA,0.0,0.0
BC 바로카드,UPTURN카드,"KT이동통신요금 14,000원할인 && 온라인·모바일 쇼핑 5%할인 && 주유 60원/L할인","KT이동통신요금 최대 월 14,000원 할인 && 모바일 결제 5% 할인 && GS칼텍스 리터당 60원 할인 && 전국 주요 편의점 10% 할인 && 영화 인터넷 예매 시 1,500원 할인 && 전국 주요 외식업체 10% 할인 && Olleh club 멤버십 별 최대 10만개 적립 && 전국 대형할인점, 백화점에서 최대 3개월 무이자 && 롯데렌터카(구. 금호렌터카) 35% 할인",해외겸용 7000원,30,BC Global,0.0,0.0
삼성카드,W컨셉 삼성카드,W컨셉 7%W POINT 적립 && 커피전문점 7%W POINT 적립 && 디지털콘텐츠 20%W POINT 적립,W컨셉 7% W POINT 적립 && 커피전문점/헬스&뷰티/온라인쇼핑몰/이동통신 7% W POINT 적립 && 디지털콘텐츠 20% W POINT 적립 && 해외 1.5% W POINT 적립,국내전용 10000원  해외겸용 10000원,30,VISA,0.0,0.0
신한카드,건담 신한카드,"건담베이스KR 10%할인 && CGV 5,000원할인 && 쇼핑·다이닝·몰링 10%할인",건담베이스KR 직영점 10% 할인 && [Young Life 할인] 영화·요식·택시 할인 && [Trendy 할인] 쇼핑·다이닝·몰링 할인 && 플레이트 2종 선택,국내전용 15000원  해외겸용 18000원,30,JCB,0.0,0.0
롯데카드,골프존 롯데카드,스크린골프 10%청구할인 && 놀이공원 50%할인 && T.G.I.FRIDAY'S 10%현장할인,"골프존 할인 서비스 && L.POINT && 롯데월드 본인 종합이용권 50% 할인 && 미용실 최대 20% 현장할인 && 롯데백화점, 롯데면세점, 롯데ON 현장할인 && 롯데시네마 영화관람료 1,500원 할인 && T.G.I.FRiDAY'S 10% 현장할인(주류 제외)",국내전용 10000원  해외겸용15000원,40,Mastercard,0.0,0.0
우리카드,넥센타이어 우리카드,타이어렌탈 최대 2만원할인 && 전국영화관 3천원할인 && 커피전문점 20%할인,"렌탈요금  월 최대 20,000원 할인 && 아웃백, TGIF 10% 청구할인 && 스타벅스, 투썸플레이스 20% 청구할인 && 모든 영화관 3,000원 청구할인 && 놀이공원 50% 현장할인",해외겸용 10000원,30,VISA UnionPay,0.0,0.0
신한카드,넷마블 신한카드,앱스토어 10%할인 && 편의점 10%할인 && CGV 20%할인,"구글플레이스토어, 애플 앱스토어, 원스토어 10% 할인 && GS25, CU 10% 할인 && 스타벅스, 커피빈 10% 할인 && 파리바게뜨, 뚜레쥬르 10% 할인 && CGV, 롯데시네마 20% 할인",국내전용 10000원  해외겸용 13000원,40,Mastercard,0.0,0.0
우리카드,동양생명 우리카드,동양생명보험료 최대2만원할인,동양생명 보험료 자동이체 청구할인,국내전용 12000원  해외겸용 15000원,30,BC Mastercard,0.0,0.0
하나카드,바디프랜드 하나카드,"바디프렌드 렌탈료 13,000원청구할인 && 대형마트 3%청구할인 && 커피빈 10%청구할인","바디프랜드 렌탈요금 자동이체 시 월 1만3천원 청구할인 && 이마트, 이마트 트레이더스, 홈플러스, 롯데마트 이용금액 3% 청구할인 && 커피빈 이용금액 10% 청구할인",해외겸용 12000원,30,JCB,0.0,0.0
롯데카드,뱅크샐러드 빨대카드,"커피 최대 25,000원할인 && 스트리밍 50%할인 && 배달앱 최대 1만원 할인","스타벅스, 투썸플레이스, 폴바셋 5천원 결제일 할인 && 넷플릭스, 유튜브, 왓챠, 멜론 50% 결제일 할인 && GS25, CU, 세븐일레븐 1천원 결제일 할인 && 배달앱 할인 && L.POINT",국내전용 20000원  해외겸용 20000원,50,VISA Mastercard AMEX,0.0,0.0
SSGPAY. CARD,신세계면세점 SSG카드,모든가맹점 0.8%적립 && 해외결제 1.2%적립 && 신세계면세점선불카드 5만원증정,전 가맹점 0.8~1.2% 적립/청구할인 && 신세계면세점 선불카드 5만원 증정 && 공항라운지 및 발레파킹 서비스 && 신세계포인트 가맹점 이용 시 신세계포인트 적립,국내전용108000원  해외겸용 110000원,0,Mastercard,0.0,0.0
신협,신협-신한카드 Shopping,온ㆍ오프라인 10%할인 && 생활업종 10%할인 && 마켓컬리 10%할인,"오프라인 쇼핑 10% 할인  && 온라인 쇼핑 10% 할인  && 스타벅스, 커피빈, 카페베네,엔제리너스, 투썸플레이스 10% 할인  && 다이소, 올리브영, 온라인 서점 10% 할인  && 주유소 리터당 60원 할인  && 해외이용금액 5% 캐시백 && 마켓컬리, 하이프레시, 집반찬연구소 10% 할인서비스",해외겸용 20000원,50,VISA,0.0,0.0
삼성카드,엠베스트 엘리하이 삼성카드,"메가스터디교육 최대 12,000원할인 && 생활요금 최대 3,000원할인","메가스터디교육 7,000원~12,000원 할인 && 생활요금 정기결제 월 최대 3,000원 할인 && 플레이트 2종 선택",국내전용 15000원  해외겸용 15000원,30,VISA,0.0,0.0
BNK부산은행,오늘은e 신용카드,간편 결제 5%청구할인 && 모든 학원업종 5%청구할인 && 이동통신 요금 5%청구할인,"PAYCO, 삼성페이, 네이버페이, 카카오페이, 썸패스 5% 청구할인 && [생활 할인 서비스] 전국 모든 학원업종 5% 청구할인 && [생활 할인 서비스] 휴대폰 요금 5% 청구할인 && [생활 할인 서비스] 스타벅스 5% 청구할인 && [생활 할인 서비스] 버스, 지하철, 택시 요금 5% 청구할인 && [생활 할인 서비스] 롯데시네마 5% 청구할인",국내전용 7000원  해외겸용 10000원,30,BC Mastercard,0.0,0.0
NH농협카드,올바른SAFE Platinum카드,"국내외가맹점 0.7%무제한적립 && 온/오프라인쇼핑 0.5%추가적립 && 대출보유시 6,000포인트적립","국내외 이용금액 0.7% 적립온/오프라인쇼핑 0.5% 추가적립  && 대출 보유 시 매월 최대 6,000 NH포인트 적립  && 브랜드 서비스 제공",국내전용 100000원  해외겸용 100000원,0,Mastercard,0.0,0.0
KB국민카드,요기패스 신용카드,"요기패스 구독료 9,900원할인 && 넷플릭스, 웨이브 10%할인 && 생활업종 5%할인","요기패스 멤버십 청구할인 9,900원넷플릭스, 웨이브 청구할인 10% && 생활업종 청구할인 5% && 신용카드 디자인 선택",국내전용 15000원  해외겸용 15000원,30,Mastercard JCB,0.0,0.0
